date	open	high	low	close	volume	value
1995-02-08	27560	27660	27240	27250	469	0
1995-02-09	27250	27255	26750	27000	545	0
1995-02-10	27180	27250	27100	27200	480	0
1995-02-13	27400	27590	27300	27320	630	0
1995-02-14	27200	27200	26920	26960	560	0
1995-02-15	27100	27100	26880	26940	141	0
1995-02-16	26800	27100	26800	27000	101	0
1995-02-17	27200	27250	27190	27250	88	0
1995-02-20	27100	27280	27100	27180	64	0
1995-02-21	27280	27280	27120	27140	3750	26175
1995-02-22	27150	27160	27100	27110	42	0
1995-02-23	26790	26900	26720	26730	586	0
1995-02-24	26700	26735	26650	26710	288	0
1995-02-27	26750	27000	26750	26990	318	0
1995-02-28	26990	27000	26800	26850	133	0
1995-03-01	26500	26525	26320	26360	693	0
1995-03-02	26750	26750	26560	26600	481	0
1995-03-03	26900	27130	26900	27120	816	0
1995-03-06	27100	27300	27000	27070	644	0
1995-03-07	26860	27020	26855	27000	361	0
1995-03-08	27100	27240	27100	27220	342	0
1995-03-09	27430	27475	27360	27440	833	0
1995-03-10	27400	27480	27400	27470	382	0
1995-03-13	27400	27495	27400	27480	267	0
1995-03-14	27600	27750	27600	27750	434	0
1995-03-15	27500	27660	27500	27550	136	0
1995-03-16	27400	27400	27300	27370	223	0
1995-03-17	27500	27680	27500	27680	199	0
1995-03-20	27650	27750	27650	27750	174	0
1995-03-21	27700	27930	27700	27860	250	0
1995-03-22	27900	27950	27865	27870	209	0
1995-03-23	28370	28410	28210	28210	612	0
1995-03-24	28200	28300	28150	28200	415	0
1995-03-27	28340	28350	28300	28340	216	0
1995-03-28	28350	28350	28255	28280	184	0
1995-03-29	28100	28350	28100	28320	177	0
1995-03-30	28400	28735	28400	28670	559	0
1995-03-31	28800	29000	28800	28990	767	0
1995-04-04	29290	29380	29200	29380	521	0
1995-04-05	29000	29150	28790	28800	1141	0
1995-04-06	28900	29130	28900	29070	890	0
1995-04-07	28900	29000	28825	28850	377	0
1995-04-10	29150	29205	29100	29200	641	0
1995-04-11	29200	29220	29150	29180	297	0
1995-04-12	29300	29380	29300	29310	335	0
1995-04-13	29150	29190	28925	29050	481	0
1995-04-14	28970	29065	28800	28990	414	0
1995-04-17	28980	29030	28950	28950	65	0
1995-04-18	29050	29100	28900	29000	96	0
1995-04-19	29000	29000	28840	28870	45	0
1995-04-20	28290	28290	28290	28290	291	0
1995-04-21	28200	28200	27850	28050	349	0
1995-04-24	28180	28450	28180	28450	164	0
1995-04-25	28000	28150	28000	28090	244	0
1995-04-26	27530	27530	27530	27530	217	0
1995-04-27	27250	27510	27250	27340	456	0
1995-04-28	27500	27500	27400	27480	153	0
1995-05-02	27400	27590	27300	27570	126	0
1995-05-03	27700	28100	27700	27900	587	0
1995-05-04	28100	28180	27950	27970	348	0
1995-05-05	27350	27650	27350	27600	392	0
1995-05-08	27850	28000	27700	27900	170	0
1995-05-09	27950	28000	27800	27880	114	0
1995-05-10	28000	28000	27870	28000	179	0
1995-05-11	28000	28000	27750	27790	154	0
1995-05-12	27850	27850	27700	27780	249	0
1995-05-15	27500	27750	27490	27750	179	0
1995-05-16	27800	27840	27750	27790	92	0
1995-05-17	27820	27900	27780	27900	56	0
1995-05-18	27780	27810	27700	27750	46	0
1995-05-19	27800	27800	27620	27710	64	0
1995-05-22	27550	27650	27510	27650	65	0
1995-05-23	27590	27740	27590	27730	48	0
1995-05-24	28100	28270	28080	28260	351	0
1995-05-25	28600	28740	28500	28700	393	0
1995-05-26	28700	28700	28550	28590	314	0
1995-05-29	28650	29000	28650	28990	409	0
1995-05-30	28900	28970	28880	28900	246	0
1995-05-31	29000	29100	29000	29090	403	0
1995-06-01	29200	29200	28650	28850	355	0
1995-06-02	29240	29280	29050	29080	686	0
1995-06-05	29050	29050	28900	29000	196	0
1995-06-06	28920	29030	28920	28940	7700	39600
1995-06-07	28910	28910	28710	28790	300	0
1995-06-08	29050	29140	29000	29130	385	0
1995-06-09	29100	29210	29100	29210	330	0
1995-06-12	29450	29620	29400	29520	1314	0
1995-06-13	29530	29610	29510	29530	278	0
1995-06-14	29500	29700	29480	29690	770	0
1995-06-15	29350	29390	29100	29150	67	0
1995-06-16	29650	29730	29610	29730	13900	0
1995-06-19	30000	30160	29990	30090	309	0
1995-06-20	30150	30500	30150	30480	9750	0
1995-06-21	30880	31090	30850	31090	23450	0
1995-06-22	31300	31520	31000	31500	23850	0
1995-06-23	32000	32130	32000	32110	1058	33
1995-06-26	31870	32000	31800	31900	21050	0
1995-06-27	31820	31850	31260	31260	25750	21475
1995-06-28	30630	30870	30630	30840	40150	0
1995-06-29	31090	31410	31080	31350	26650	0
1995-06-30	31540	31550	31100	31150	21300	0
1995-07-03	31010	31200	30900	31080	17300	0
1995-07-04	31350	31360	31210	31290	8550	0
1995-07-05	31200	31250	30990	31250	9300	0
1995-07-06	30850	30950	30650	30660	21450	0
1995-07-07	30550	31200	30550	31100	18300	0
1995-07-10	31010	31100	31010	31020	9650	0
1995-07-11	31200	31350	31200	31340	14550	0
1995-07-12	31800	31970	31800	31970	39200	0
1995-07-13	32090	32150	31650	31700	24500	0
1995-07-14	31500	31650	31440	31600	17500	0
1995-07-17	31750	31750	31500	31540	11600	0
1995-07-18	31250	31300	31000	31100	1716	0
1995-07-19	30900	31050	30750	30750	29900	0
1995-07-20	30500	31000	30480	30900	33350	0
1995-07-21	30340	30450	30280	30280	1925	0
1995-07-24	29700	30000	29700	29990	2200	0
1995-07-25	30000	30000	29530	29560	33450	0
1995-07-26	29780	29850	29620	29700	26050	0
1995-07-27	29880	29890	29410	29460	20300	0
1995-07-28	29320	29500	29200	29500	38850	0
1995-07-31	29780	30090	29680	30090	26000	0
1995-08-01	29910	30080	29750	29860	34700	0
1995-08-02	29850	29850	29500	29520	1850	0
1995-08-03	30400	30410	30200	30360	54050	0
1995-08-04	30210	30500	30210	30500	17900	0
1995-08-07	30300	30420	30270	30280	7200	0
1995-08-08	29980	30090	29950	30030	15350	0
1995-08-09	29800	29840	29700	29750	13050	0
1995-08-10	29850	29900	29810	29870	8300	0
1995-08-11	29850	29950	29820	29900	2900	0
1995-08-14	30000	30300	30000	30300	9550	0
1995-08-15	30150	30150	30050	30080	8150	0
1995-08-16	30810	30900	30700	30860	33150	0
1995-08-17	31050	31150	30800	30840	30750	0
1995-08-18	31000	31020	30750	30780	19950	0
1995-08-21	31000	31040	30910	30910	13550	0
1995-08-22	30600	30670	30450	30480	968	0
1995-08-23	30600	30680	30600	30670	8050	0
1995-08-24	30650	30660	30480	30500	10400	0
1995-08-25	30630	30700	30520	30550	5750	0
1995-08-28	30400	30400	30250	30360	8600	0
1995-08-29	30250	30400	30250	30380	6500	0
1995-08-30	29920	30070	29900	29940	26300	0
1995-08-31	29550	29900	29550	29900	15100	0
1995-09-01	29950	29950	29700	29750	15950	0
1995-09-04	29720	29820	29520	29520	17500	0
1995-09-05	29320	29500	28910	28940	28500	0
1995-09-06	29200	29400	29000	29400	14150	0
1995-09-07	29600	29650	29450	29650	11000	0
1995-09-08	29520	29560	29450	29540	15350	0
1995-09-11	29300	29400	29290	29310	9550	0
1995-09-12	29550	29580	29490	29500	6700	0
1995-09-13	29040	29180	29010	29150	17850	0
1995-09-14	28800	28800	28500	28650	38100	0
1995-09-15	28620	28820	28560	28720	28850	0
1995-09-18	28910	28950	28760	28870	14650	0
1995-09-19	28900	28940	28700	28710	22050	0
1995-09-20	29000	29220	28980	29210	31600	0
1995-09-21	29330	29350	29110	29170	19900	0
1995-09-22	29500	29520	29380	29390	31800	0
1995-09-25	29250	29350	29160	29340	12400	0
1995-09-26	29250	29340	29200	29250	11400	0
1995-09-27	29280	29280	29160	29180	5750	0
1995-09-28	28820	28880	28750	28750	25100	0
1995-09-29	29000	29120	29000	29100	13950	0
1995-10-04	28750	28750	28650	28700	21150	0
1995-10-05	28850	28850	28750	28780	12500	0
1995-10-06	28300	28370	28260	28350	43650	0
1995-10-09	28200	28310	28150	28180	20850	0
1995-10-10	27900	27940	27800	27900	33550	0
1995-10-11	27400	27690	27400	27660	36100	0
1995-10-12	27950	28180	27800	28170	35150	34900
1995-10-13	28250	28350	27910	27930	26950	0
1995-10-16	27700	27750	27670	27680	11450	0
1995-10-17	27750	27800	27610	27630	7050	0
1995-10-18	27290	27300	27120	27130	37050	0
1995-10-19	26580	26730	26550	26700	41700	0
1995-10-20	27090	27350	27050	27350	22100	0
1995-10-23	26950	26950	26760	26820	21600	0
1995-10-24	27200	27200	26950	26950	17100	0
1995-10-25	26800	26940	26800	26850	22650	0
1995-10-26	26900	27100	26900	27040	8500	0
1995-10-27	27000	27050	26960	27000	10700	0
1995-10-30	26600	26740	26420	26440	29750	0
1995-10-31	26570	26650	26200	26220	23750	0
1995-11-01	26440	26480	26280	26440	26950	0
1995-11-02	26880	26910	26700	26910	1624	0
1995-11-03	27270	27280	26850	26890	43300	0
1995-11-06	26970	27050	26850	26880	25500	0
1995-11-07	26620	26950	26600	26880	15950	0
1995-11-08	26850	27150	26850	27120	970	0
1995-11-09	26830	27050	26800	26900	534	0
1995-11-10	27100	27130	26930	26930	370	0
1995-11-13	27160	27200	27100	27180	508	0
1995-11-14	26850	26950	26800	26820	718	0
1995-11-15	26700	26700	26600	26660	770	0
1995-11-16	26300	26420	26260	26420	984	0
1995-11-17	26450	26520	26430	26470	328	0
1995-11-20	26500	26530	26500	26510	176	0
1995-11-21	26640	26650	26380	26390	576	0
1995-11-22	26410	26410	26050	26090	1306	0
1995-11-23	25900	26100	25860	25860	414	0
1995-11-24	25700	25940	25670	25940	607	0
1995-11-27	26000	26100	25930	26060	335	0
1995-11-28	25870	25900	25710	25750	385	0
1995-11-29	25680	25820	25580	25800	325	0
1995-11-30	25800	26050	25780	26000	326	0
1995-12-01	25800	26020	25800	25920	223	0
1995-12-04	26100	26220	26000	26130	240	0
1995-12-05	26200	26240	26150	26200	200	0
1995-12-06	26060	26290	26060	26200	188	0
1995-12-07	25980	26100	25910	26050	273	0
1995-12-08	26300	26480	26210	26460	626	0
1995-12-11	26380	26700	26380	26630	509	0
1995-12-12	26840	26840	26620	26620	335	0
1995-12-13	26450	26500	26280	26340	338	0
1995-12-14	26550	26590	26480	26540	254	0
1995-12-15	27000	27040	26880	27000	426	0
1995-12-18	26630	26650	26500	26580	375	0
1995-12-19	26600	26650	26520	26520	71	0
1995-12-20	26500	26580	26440	26580	105	0
1995-12-21	26660	26700	26610	26690	52	0
1995-12-22	26650	26740	26650	26680	72	0
1995-12-25	26590	26640	26560	26560	111	0
1995-12-26	26570	26590	26540	26590	52	0
1995-12-27	26580	26580	26480	26480	90	0
1995-12-28	26500	26500	26370	26420	49	0
1995-12-29	26300	26390	26300	26390	87	0
1996-01-02	26200	26300	26200	26260	137	0
1996-01-03	25920	25980	25880	25890	379	0
1996-01-04	25630	25900	25600	25880	421	0
1996-01-05	25650	25960	25650	25920	312	0
1996-01-08	26000	26040	25900	25980	128	0
1996-01-09	25810	25820	25730	25730	118	0
1996-01-10	25500	25700	25490	25700	214	0
1996-01-11	25700	25800	25700	25750	50	0
1996-01-12	25820	25820	25730	25730	55	0
1996-01-15	25520	25550	25100	25140	362	0
1996-01-16	25140	25150	24940	25090	319	0
1996-01-17	25090	25390	24900	25350	221	0
1996-01-18	25150	25230	25140	25220	178	0
1996-01-19	25300	25400	25300	25340	118	0
1996-01-22	25150	25300	25150	25240	72	0
1996-01-23	25120	25280	25120	25230	146	0
1996-01-24	25480	25520	25370	25520	268	0
1996-01-25	25540	25560	25400	25500	111	0
1996-01-26	25300	25300	25160	25200	177	0
1996-01-29	25200	25240	25200	25240	37	0
1996-01-30	25240	25300	25230	25300	48	0
1996-01-31	25500	25720	25500	25700	336	0
1996-02-01	25550	25690	25510	25690	215	0
1996-02-02	25900	25940	25860	25880	282	0
1996-02-05	25850	25860	25780	25800	108	0
1996-02-06	25650	25830	25650	25830	14	0
1996-02-07	25830	25830	25760	25760	23	0
1996-02-08	25920	25920	25840	25840	71	0
1996-02-09	25800	25840	25750	25830	59	0
1996-02-12	25950	25950	25800	25860	61	0
1996-02-13	25780	25790	25700	25700	86	0
1996-02-14	25400	25570	25400	25560	88	0
1996-02-15	25680	25720	25680	25700	43	0
1996-02-27	25700	25700	25700	25700	6	0
1996-02-28	25890	25920	25850	25900	21	0
1996-02-29	25840	25850	25750	25750	16	0
1996-03-01	26000	26160	26000	26160	141	0
1996-03-04	26300	26350	26210	26240	116	0
1996-03-05	26400	26400	26260	26260	105	0
1996-03-06	26150	26150	26120	26150	80	0
1996-03-07	26150	26280	26150	26280	53	0
1996-03-08	26280	26350	26210	26210	115	0
1996-03-11	26630	26850	26600	26810	448	0
1996-03-12	26670	26900	26670	26820	277	0
1996-03-13	27000	27040	26840	26840	130	0
1996-03-14	26750	26840	26740	26790	145	0
1996-03-15	26500	26550	26380	26380	216	0
1996-03-18	26400	26450	26350	26410	63	0
1996-03-19	26590	26620	26520	26540	86	0
1996-03-20	26440	26440	26300	26350	168	0
1996-03-21	26350	26390	26320	26390	48	0
1996-03-22	26350	26440	26340	26420	38	0
1996-03-25	26100	26180	25920	25960	278	0
1996-03-26	26050	26080	26020	26020	122	0
1996-03-27	26160	26170	25910	25910	216	0
1996-03-28	25880	25880	25800	25840	111	23775
1996-03-29	25880	25980	25860	25900	101	0
1996-04-01	25900	25900	25780	25850	80	0
1996-04-02	25530	25600	25440	25440	275	25500
1996-04-03	25300	25420	25250	25350	215	25325
1996-04-04	25120	25420	25100	25380	239	26950
1996-04-05	25450	25450	25370	25440	51	17125
1996-04-08	25420	25450	25400	25400	31	26700
1996-04-09	25400	25440	25370	25420	60	26275
1996-04-10	25100	25550	25100	25450	111	27150
1996-04-11	25700	25810	25680	25800	215	27700
1996-04-12	26180	26280	26000	26150	559	26575
1996-04-15	26090	26090	25830	25850	169	16675
1996-04-16	25700	25800	25700	25720	233	17975
1996-04-17	25750	25860	25750	25820	72	18350
1996-04-18	25950	25980	25800	25820	147	18350
1996-04-19	25850	25880	25800	25840	74	18525
1996-04-22	26120	26220	26010	26200	261	20700
1996-04-23	26150	26250	26130	26240	92	21350
1996-04-24	26120	26150	26000	26010	147	22175
1996-04-25	26150	26160	26000	26010	126	22775
1996-04-26	25920	26040	25920	25950	159	23600
1996-04-29	25850	25850	25780	25800	159	23600
1996-04-30	25800	25870	25740	25860	105	24175
1996-05-06	26060	26180	26040	26170	145	23500
1996-05-07	26120	26120	26090	26110	148	24350
1996-05-08	26310	26380	26220	26220	31	24500
1996-05-09	26280	26310	26120	26130	295	26125
1996-05-10	26100	26140	26000	26130	133	26700
1996-05-13	26120	26120	26020	26050	127	27925
1996-05-14	26150	26150	26120	26120	54	28175
1996-05-15	25850	26070	25850	26070	199	19325
1996-05-16	25960	26100	25960	26090	42	19725
1996-05-17	26080	26100	26060	26080	25	19850
1996-05-20	25500	25560	25400	25400	25	19850
1996-05-21	25050	25290	25000	25210	507	24050
1996-05-22	25200	25200	25050	25192	255	27975
1996-05-23	25350	25440	25300	25420	0	27975
1996-05-24	25430	25430	25310	25340	175	28278
1996-05-27	25300	25330	25300	25330	140	29000
1996-05-28	25340	25340	25280	25280	17	29025
1996-05-29	25330	25330	25280	25280	13	29125
1996-05-30	25380	25400	25310	25310	24	29050
1996-05-31	25200	25200	24980	24990	205	29875
1996-06-01	25000	25050	24700	24700	231	29650
1996-06-04	24530	24640	24520	24620	444	25700
1996-06-05	24350	24410	24160	24170	444	25700
1996-06-06	23440	23440	23440	23440	417	27150
1996-06-07	22740	23330	22740	23290	676	21675
1996-06-10	23350	23690	23300	23680	676	21675
1996-06-11	23520	23520	23250	23260	116	22800
1996-06-12	22560	22720	22560	22560	258	22450
1996-06-13	22850	22900	22500	22680	202	21600
1996-06-14	22000	22100	22000	22000	343	19325
1996-06-17	21200	21400	21180	21180	438	28275
1996-06-18	21380	21820	21380	21820	234	27150
1996-06-19	22100	22170	21730	21890	291	25425
1996-06-20	22200	22300	22010	22290	539	24060
1996-06-21	21680	21900	21660	21690	1235	24275
1996-06-24	21040	21150	21040	21040	1521	25335
1996-06-25	21000	21400	20750	21330	844	25120
1996-06-26	20690	20690	20690	20690	41	25190
1996-06-27	21000	21000	20200	20330	41	25190
1996-06-28	20850	20910	20700	20850	830	24270
1996-07-01	20850	20850	20690	20720	418	24520
1996-07-02	20350	20580	20320	20460	595	23710
1996-07-03	20550	20570	20450	20500	692	23605
1996-07-04	20450	20500	20350	20400	162	23545
1996-07-05	20500	20600	20450	20580	350	23580
1996-07-08	20800	20800	20750	20780	77	23420
1996-07-09	20800	20860	20760	20850	249	23960
1996-07-10	20750	20800	20730	20800	222	22775
1996-07-11	20700	20700	20470	20480	68	22625
1996-07-12	19890	20000	19870	19870	223	23125
1996-07-15	19990	20000	19770	19890	2365	62715
1996-07-16	19420	19620	19320	19330	2633	62570
1996-07-17	19590	19600	19430	19440	1655	62200
1996-07-18	19590	19650	19500	19600	1372	61305
1996-07-19	19590	19940	19580	19910	2582	61595
1996-07-22	19900	19900	19750	19760	1251	61745
1996-07-23	19940	19980	19910	19960	1113	30175
1996-07-24	20370	20560	20350	20560	2813	58555
1996-07-25	20610	20680	20440	20510	2395	55800
1996-07-26	21100	21130	20960	21120	5213	48900
1996-07-29	20790	20840	20680	20700	1729	46825
1996-07-30	20320	20580	20300	20580	1719	48640
1996-07-31	20480	20580	20460	20550	358	48985
1996-08-01	20700	20900	20700	20880	1299	48015
1996-08-02	20640	20700	20640	20650	327	47850
1996-08-05	20550	20700	20540	20700	481	48040
1996-08-06	20500	20520	20400	20460	1096	46490
1996-08-07	20750	20780	20700	20710	915	46485
1996-08-08	20850	20850	20680	20680	199	46215
1996-08-09	20550	20700	20550	20700	336	45400
1996-08-12	20720	20830	20720	20820	471	44605
1996-08-13	20680	20690	20640	20640	461	4420
1996-08-14	20780	20780	20690	20710	87	44305
1996-08-15	20900	20900	20770	20800	1425	60690
1996-08-16	20750	20770	20710	20720	573	59480
1996-08-19	20560	20600	20510	20540	1736	59735
1996-08-20	20700	20710	20630	20640	618	58695
1996-08-21	20520	20550	20450	20490	2246	55165
1996-08-22	20520	20520	20320	20320	1626	55860
1996-08-23	20290	20290	20100	20100	2028	57780
1996-08-26	20200	20290	20170	20280	1265	58020
1996-08-27	20230	20280	20220	20260	397	57980
1996-08-28	20250	20500	20250	20470	982	57090
1996-08-29	20400	20440	20370	20430	419	57160
1996-08-30	20590	20630	20540	20570	1250	56150
1996-09-02	21180	21190	21180	21190	3126	105330
1996-09-03	21190	21190	20780	21060	6208	108110
1996-09-04	21400	21400	20960	21180	4288	105270
1996-09-05	20980	21240	20980	21240	3060	109820
1996-09-06	20470	20590	20470	20480	7472	99770
1996-09-09	20500	20550	20440	20440	1242	19528
1996-09-10	20320	20370	20280	20320	1648	19568
1996-09-11	20400	20450	20400	20400	350	19622
1996-09-12	19900	20060	19900	20050	4312	20168
1996-09-13	19900	20200	19850	20200	1902	19886
1996-09-16	20200	20210	20110	20140	2386	25324
1996-09-17	20100	20160	20080	20130	1532	25702
1996-09-18	20300	20370	20280	20300	4562	24748
1996-09-19	20550	20550	20320	20350	2950	24728
1996-09-20	20400	20400	20110	20210	2782	25434
1996-09-23	20000	20000	19800	19840	6294	27470
1996-09-24	19850	19950	19850	19920	2058	27440
1996-09-25	20150	20200	20080	20110	2976	26828
1996-09-26	20110	20110	19900	19940	2824	26110
1996-09-27	20050	20160	20010	20160	5418	24944
1996-10-03	19950	20110	19950	20050	1218	25682
1996-10-04	20050	20060	19960	20040	852	25174
1996-10-07	20050	20050	19930	19950	874	25272
1996-10-08	19800	19800	19590	19600	4380	26164
1996-10-09	19800	19850	19680	19700	3778	26374
1996-10-10	19650	19660	19550	19640	2956	26758
1996-10-11	19850	19850	19660	19660	4610	25456
1996-10-14	19600	19600	19350	19420	5254	25988
1996-10-15	19250	19500	19250	19450	3560	16720
1996-10-16	19410	19500	19400	19500	2154	17028
1996-10-17	19300	19370	18900	18930	11200	21028
1996-10-18	19080	19120	18630	18770	6926	21824
1996-10-21	18850	18940	18730	18910	4066	21998
1996-10-22	19000	19190	18950	19180	5080	21578
1996-10-23	19020	19020	18790	18790	5220	22870
1996-10-24	18950	19070	18950	19000	4614	23814
1996-10-25	19200	19350	19200	19250	6948	24990
1996-10-28	19550	19650	19450	19620	8632	27236
1996-10-29	19400	19580	19390	19580	5080	26844
1996-10-30	18890	18990	18890	18990	9650	26736
1996-10-31	19150	19250	19120	19140	3200	26642
1996-11-01	19000	19080	18950	19080	2964	26098
1996-11-04	19140	19320	19140	19250	3228	25722
1996-11-05	19340	19340	19240	19250	766	25862
1996-11-06	19100	19150	18980	18980	3476	26642
1996-11-07	19100	19130	19050	19110	2110	27412
1996-11-08	19500	19500	19350	19370	5828	27206
1996-11-11	19190	19380	19160	19360	1746	27162
1996-11-12	19480	19490	19430	19430	4756	28734
1996-11-13	19690	19700	19530	19540	5138	27270
1996-11-14	19500	19520	19350	19500	10866	30798
1996-11-15	19350	19560	19350	19560	1950	17284
1996-11-18	20050	20060	19980	20060	5668	17790
1996-11-19	20080	20690	20080	20670	9730	18506
1996-11-20	20850	20850	20380	20400	5754	17946
1996-11-21	20400	20580	20400	20430	5734	18442
1996-11-22	20490	20680	20470	20660	3820	18906
1996-11-25	20520	20650	20500	20620	4198	18808
1996-11-26	20820	21000	20760	20960	5728	19488
1996-11-27	21200	21390	20350	21280	10918	19492
1996-11-28	21370	21600	21150	21380	9650	20230
1996-11-29	21380	21380	20900	20980	8082	21260
1996-12-02	21000	21200	20950	21080	2952	21750
1996-12-03	20600	20650	20440	20440	7222	22220
1996-12-04	20530	20550	20370	20500	7116	23348
1996-12-05	20650	20720	20600	20660	3860	24524
1996-12-06	20400	20450	20250	20250	5672	24168
1996-12-09	20000	20220	20000	20190	7174	25120
1996-12-10	20020	20020	19710	19730	8992	25034
1996-12-11	19900	20100	19900	20070	5546	25536
1996-12-12	20330	20350	20110	20160	6464	27380
1996-12-13	20000	20000	19880	19900	4504	26392
1996-12-16	19800	19970	19750	19970	3690	20878
1996-12-17	19400	19550	19400	19540	8640	21936
1996-12-18	19600	19690	19590	19620	3694	23208
1996-12-19	19800	20080	19800	20070	6658	22940
1996-12-20	20350	20400	20160	20200	10374	23558
1996-12-23	20090	20370	20060	20370	4114	23182
1996-12-24	20220	20450	20220	20440	6090	22150
1996-12-25	20520	20820	20500	20800	6798	22494
1996-12-26	20880	20880	20600	20740	4524	22592
1996-12-27	20760	20810	20680	20810	3718	22660
1996-12-30	20600	20600	20500	20570	5594	20830
1997-01-02	20750	20820	20750	20780	1894	20314
1997-01-03	20780	21290	20780	21260	10212	18320
1997-01-06	21250	21260	21120	21250	5240	17534
1997-01-07	21050	21160	20890	20900	5006	16110
1997-01-08	21450	21570	21450	21480	8132	15984
1997-01-09	21450	21560	21400	21490	2110	15710
1997-01-10	21790	21800	21530	21530	6106	15410
1997-01-13	21450	21770	21450	21760	3608	15110
1997-01-14	21760	21760	21500	21540	5334	15876
1997-01-15	21480	21480	21230	21330	6424	14770
1997-01-16	21490	21640	21490	21530	2886	14446
1997-01-17	21300	21490	21250	21480	2626	14664
1997-01-20	21400	21590	21360	21590	1486	15016
1997-01-21	21030	21900	21030	21880	5208	15116
1997-01-22	21650	21820	21650	21760	1930	14788
1997-01-23	21850	21880	21690	21800	1438	14674
1997-01-24	21820	21900	21790	21880	2520	14444
1997-01-27	21700	21830	21700	21810	1270	14174
1997-01-28	21730	21790	21710	21740	1350	13740
1997-01-29	21750	21770	21720	21760	930	13474
1997-01-30	21360	21500	21300	21490	4434	14628
1997-01-31	21400	21580	21370	21580	3538	15222
1997-02-17	21980	22100	21980	22100	220	4768
1997-02-18	22500	22700	22500	22560	3872	5610
1997-02-19	22750	22750	22570	22710	1264	5808
1997-02-20	23000	23220	22980	23130	2908	6374
1997-02-21	23100	23320	23010	23300	2282	7274
1997-02-24	23580	23600	23370	23380	6632	10146
1997-02-25	23460	23460	23330	23400	4532	11308
1997-02-26	23200	23290	23180	23250	3562	12360
1997-02-27	23800	23860	23760	23790	6096	14836
1997-02-28	23650	23780	23630	23770	4512	16136
1997-03-03	23650	23710	23550	23590	4086	16596
1997-03-04	23850	23860	23600	23600	5410	16754
1997-03-05	23650	23650	23460	23550	6106	18866
1997-03-06	23300	23400	23260	23350	6646	19590
1997-03-07	23650	23650	23400	23420	4556	18844
1997-03-10	23250	23400	23200	23370	5126	20750
1997-03-11	23200	23600	23200	23600	4374	21124
1997-03-12	23550	23660	23500	23600	7364	21866
1997-03-13	23420	23620	23400	23590	5010	21822
1997-03-14	23610	23670	23600	23670	3820	23058
1997-03-17	23850	24310	23820	24300	4326	8614
1997-03-18	24100	24100	23920	24020	4294	10566
1997-03-19	23950	23950	23850	23900	4442	12110
1997-03-20	23950	24060	23950	23980	2724	13522
1997-03-21	24200	24300	24000	24000	3610	14272
1997-03-24	24150	24200	23960	23960	5438	15270
1997-03-25	23930	23940	23850	23890	2236	15554
1997-03-26	23950	24060	23900	23970	2434	16578
1997-03-27	23750	23790	23710	23740	5470	17496
1997-03-28	23850	23950	23800	23940	2192	18024
1997-03-31	23950	23980	23930	23960	990	18298
1997-04-01	24010	24130	24000	24050	2896	18294
1997-04-02	23920	24010	23920	24000	2778	18154
1997-04-03	24000	24060	23900	23900	1946	18860
1997-04-04	23700	23700	23480	23480	9452	20436
1997-04-07	23500	23550	23390	23450	4006	19800
1997-04-08	22800	22960	22770	22830	12120	20228
1997-04-09	22950	23000	22750	22760	4700	19672
1997-04-10	22960	22960	22800	22910	3852	19628
1997-04-11	22860	22910	22840	22910	2674	19858
1997-04-14	22650	22770	22650	22720	4494	20874
1997-04-15	22700	23050	22650	23050	3940	11724
1997-04-16	23140	23140	22940	23040	4044	13548
1997-04-17	22880	22940	22800	22900	4094	15002
1997-04-18	22930	22960	22850	22850	1276	15286
1997-04-21	23040	23040	22930	22970	1550	14724
1997-04-22	23040	23250	23000	23200	3584	13754
1997-04-23	23650	23820	23650	23810	9018	13146
1997-04-24	23950	23980	23700	23720	5248	14188
1997-04-25	23700	23800	23620	23800	3132	14792
1997-04-28	23950	24000	23850	23900	4762	15104
1997-04-29	23650	23740	23580	23650	4134	15338
1997-04-30	23650	23700	23600	23600	2386	15798
1997-05-05	23700	23700	23500	23540	1656	15918
1997-05-06	23500	23560	23500	23500	1158	16206
1997-05-07	23460	23460	23270	23360	2836	15976
1997-05-08	23600	23600	23450	23450	2834	16140
1997-05-09	23650	23660	23570	23620	3122	16224
1997-05-12	23630	23700	23580	23690	1586	15600
1997-05-13	23880	23920	23780	23780	3330	15668
1997-05-14	23750	23750	23610	23630	2240	15480
1997-05-15	23700	23740	23600	23620	2212	10300
1997-05-16	24000	24000	23830	23860	5268	12020
1997-05-19	23830	23990	23800	23890	4138	14104
1997-05-20	23850	23850	23730	23780	4428	16466
1997-05-21	24000	24010	23800	23810	5466	17678
1997-05-22	23850	23920	23750	23880	6958	20734
1997-05-23	23950	24140	23870	23920	7032	19876
1997-05-26	23950	24080	23950	24010	3454	20658
1997-05-27	24030	24070	23980	24050	1810	20958
1997-05-28	24000	24010	23900	23920	1944	21236
1997-05-29	24010	24050	23800	23800	4456	21402
1997-05-30	23820	23820	23640	23640	5362	20898
1997-06-02	23650	23680	23630	23670	3606	19984
1997-06-03	23500	23530	23380	23380	7116	19488
1997-06-04	23400	23480	23360	23470	2340	19346
1997-06-05	23400	23440	23300	23370	3014	19482
1997-06-06	23400	23430	23310	23430	3502	19082
1997-06-09	23400	23510	23400	23460	1604	18876
1997-06-10	23430	23450	23260	23280	2814	17698
1997-06-11	23500	23500	23320	23400	3260	16794
1997-06-12	23590	23590	23380	23400	3526	16540
1997-06-13	23350	23370	23280	23320	3274	15698
